figma_path	institution	category	region	country	website	source_url	variant	variant_reason	aspect	background	file_link	status	notes
banks/indo/sbi-indonesia	Bank SBI Indonesia	bank	Indonesia		https://www.sbiindo.com	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/sbi-indonesia.svg	wordmark	Curated corporate vector/lockup for compact UI	2.86:1 (horizontal, 80x28)	transparent	assets/banks/indo/sbi-indonesia.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/qnb-indonesia	Bank QNB Indonesia	bank	Indonesia		https://www.qnb.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/qnb.svg	wordmark	Curated corporate vector/lockup for compact UI	3.33:1 (horizontal, 80x24)	transparent	assets/banks/indo/qnb-indonesia.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via brand-press. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/woori-saudara	Bank Woori Saudara	bank	Indonesia		https://www.bankwoorisaudara.com	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-woori-saudara.svg	wordmark	Curated corporate vector/lockup for compact UI	2.96:1 (horizontal, 80x27)	transparent	assets/banks/indo/woori-saudara.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/shinhan-indonesia	Bank Shinhan Indonesia	bank	Indonesia		https://www.shinhan.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/shinhan-bank.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 67x67)	transparent	assets/banks/indo/shinhan-indonesia.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/keb-hana	Bank KEB Hana Indonesia	bank	Indonesia		https://www.hanabank.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/keb-hana-bank.svg	icon	Curated corporate vector/lockup for compact UI	1.10:1 (horizontal, 80x73)	transparent	assets/banks/indo/keb-hana.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/ibk-indonesia	Bank IBK Indonesia	bank	Indonesia		https://www.ibk.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/ibk-bank.svg	icon	Curated corporate vector/lockup for compact UI	1.03:1 (square, 80x78)	transparent	assets/banks/indo/ibk-indonesia.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/ctbc-indonesia	Bank CTBC Indonesia	bank	Indonesia		https://www.ctbcbank.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/ctbc-bank.svg	wordmark	Curated corporate vector/lockup for compact UI	3.48:1 (horizontal, 80x23)	transparent	assets/banks/indo/ctbc-indonesia.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/mizuho-indonesia	Bank Mizuho Indonesia	bank	Indonesia			https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/mizuho-bank.svg	wordmark	Curated corporate vector/lockup for compact UI	3.33:1 (horizontal, 80x24)	transparent	assets/banks/indo/mizuho-indonesia.svg	Needs Review	Wholesale/corporate only - confirm it belongs in a consumer payment UI. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/mufg-indonesia	Bank MUFG Indonesia	bank	Indonesia			https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/mufg.svg	wordmark	Curated corporate vector/lockup for compact UI	4.21:1 (horizontal, 80x19)	transparent	assets/banks/indo/mufg-indonesia.svg	Needs Review	Wholesale/corporate only - confirm it belongs in a consumer payment UI. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/resona-perdania	Bank Resona Perdania	bank	Indonesia		https://www.perdania.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-resona-perdania.svg	icon	Curated corporate vector/lockup for compact UI	1:1.27 (vertical, 63x80)	transparent	assets/banks/indo/resona-perdania.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/icbc-indonesia	Bank ICBC Indonesia	bank	Indonesia		https://www.icbc.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/icbc.svg	icon	Curated corporate vector/lockup for compact UI	1:1.25 (vertical, 56x70)	transparent	assets/banks/indo/icbc-indonesia.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bnp-paribas-indonesia	Bank BNP Paribas Indonesia	bank	Indonesia			https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bnp-paribas.svg	wordmark	Curated corporate vector/lockup for compact UI	4.71:1 (horizontal, 80x17)	transparent	assets/banks/indo/bnp-paribas-indonesia.svg	Needs Review	Wholesale/corporate only - confirm it belongs in a consumer payment UI. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/dbs-indonesia	Bank DBS Indonesia	bank	Indonesia		https://www.dbs.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/dbs.svg	wordmark	Curated corporate vector/lockup for compact UI	3.36:1 (horizontal, 94x28)	transparent	assets/banks/indo/dbs-indonesia.svg	Needs Review	Local arm of DBS - distinct row from banks/sea/sg/dbs. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/anz-indonesia	Bank ANZ Indonesia	bank	Indonesia			https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/anz.svg	wordmark	Curated corporate vector/lockup for compact UI	3.08:1 (horizontal, 80x26)	transparent	assets/banks/indo/anz-indonesia.svg	Needs Review	Consumer business exited years ago - confirm current scope. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/standard-chartered-indonesia	Standard Chartered Indonesia	bank	Indonesia		https://www.sc.com/id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/standard-chartered.svg	wordmark	Curated corporate vector/lockup for compact UI	2.50:1 (horizontal, 80x32)	transparent	assets/banks/indo/standard-chartered-indonesia.svg	Needs Review	Local arm - distinct row from banks/international/standard-chartered. Auto-sourced via brand-press. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-of-china-indonesia	Bank of China (Hong Kong) Jakarta	bank	Indonesia			https://raw.githubusercontent.com/auraveni/global-bank-logos/main/assets/bank/international-bank/boc.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 24x24)	transparent	assets/banks/indo/bank-of-china-indonesia.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Asset audit 2026-08: replaced automated candidate with global-bank-logos artwork (MIT (collection; underlying trademarks remain with their owners)). Shared BOC corporate mark; do not substitute a different Chinese bank.
banks/indo/commonwealth	Bank Commonwealth	bank	Indonesia				fallback	Neutral name badge; no brand identity inferred	3.33:1 (horizontal, 240x72)	transparent	assets/banks/indo/commonwealth.svg	Needs Review	OCBC acquired and has been merging this entity into OCBC Indonesia - brand likely retired. Recommend moving to Flagged - Excluded once confirmed. Auto-sourced via app-store. Asset audit 2026-08: neutral fallback badge only; The Indonesian bank merged into OCBC effective 1 September 2024; no standalone current primary mark retained. Use institution text alongside it; do not use this as a brand mark.
banks/indo/bca-syariah	BCA Syariah	bank	Indonesia		https://www.bcasyariah.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bca-syariah.svg	wordmark	Curated corporate vector/lockup for compact UI	5.71:1 (horizontal, 80x14)	transparent	assets/banks/indo/bca-syariah.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via brand-press. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/mega-syariah	Bank Mega Syariah	bank	Indonesia		https://www.megasyariah.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/mega-syariah.svg	wordmark	Curated corporate vector/lockup for compact UI	1.36:1 (horizontal, 80x59)	transparent	assets/banks/indo/mega-syariah.svg	Needs Review	CT Corp group. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/panin-dubai-syariah	Bank Panin Dubai Syariah	bank	Indonesia		https://www.paninbanksyariah.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/panin-dubai-syariah.svg	wordmark	Curated corporate vector/lockup for compact UI	5.33:1 (horizontal, 80x15)	transparent	assets/banks/indo/panin-dubai-syariah.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bjb-syariah	Bank BJB Syariah	bank	Indonesia		https://www.bjbsyariah.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bjb-syariah.svg	wordmark	Curated corporate vector/lockup for compact UI	1.36:1 (horizontal, 80x59)	transparent	assets/banks/indo/bjb-syariah.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/kb-bank-syariah	KB Bank Syariah	bank	Indonesia			https://commons.wikimedia.org/wiki/File:KB_Bank_Syariah.png	wordmark	Official corporate raster lockup; vector not available	2.76:1 (horizontal, 2305x834)	transparent	assets/banks/indo/kb-bank-syariah.png	Needs Review	Ex-Bank Syariah Bukopin; renamed alongside the KB Bank rebrand - confirm current name. Asset audit 2026-08: replaced automated candidate with official artwork (Official brand asset). Current 2024 KB Bank Syariah logo; Commons record identifies the official site as source.
banks/indo/victoria-syariah	Bank Victoria Syariah	bank	Indonesia			https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-victoria-syariah.svg	wordmark	Curated corporate vector/lockup for compact UI	3.48:1 (horizontal, 80x23)	transparent	assets/banks/indo/victoria-syariah.svg	Needs Review	Candidate row; regulator check and asset sourcing outstanding. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-jateng	Bank Jateng	bank	Indonesia		https://www.bankjateng.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-jateng.svg	wordmark	Curated corporate vector/lockup for compact UI	2.15:1 (horizontal, 84x39)	transparent	assets/banks/indo/bank-jateng.svg	Needs Review	Regional development bank (Central Java). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-bpd-diy	Bank BPD DIY	bank	Indonesia		https://www.bpddiy.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-diy.svg	wordmark	Curated corporate vector/lockup for compact UI	5.00:1 (horizontal, 80x16)	transparent	assets/banks/indo/bank-bpd-diy.svg	Needs Review	Regional development bank (Yogyakarta). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-banten	Bank Banten	bank	Indonesia		https://www.bankbanten.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-banten.svg	wordmark	Curated corporate vector/lockup for compact UI	5.33:1 (horizontal, 80x15)	transparent	assets/banks/indo/bank-banten.svg	Needs Review	Regional development bank (Banten). Has had capital difficulties - confirm operating status. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sumut	Bank Sumut	bank	Indonesia		https://www.banksumut.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sumut.svg	wordmark	Curated corporate vector/lockup for compact UI	2.42:1 (horizontal, 80x33)	transparent	assets/banks/indo/bank-sumut.svg	Needs Review	Regional development bank (North Sumatra). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-nagari	Bank Nagari	bank	Indonesia		https://www.banknagari.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-nagari.svg	wordmark	Curated corporate vector/lockup for compact UI	2.86:1 (horizontal, 80x28)	transparent	assets/banks/indo/bank-nagari.svg	Needs Review	Regional development bank (West Sumatra). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-riau-kepri-syariah	Bank Riau Kepri Syariah	bank	Indonesia		https://www.bankriaukepri.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-riau-kepri-syariah.svg	wordmark	Curated corporate vector/lockup for compact UI	4.44:1 (horizontal, 80x18)	transparent	assets/banks/indo/bank-riau-kepri-syariah.svg	Needs Review	Regional development bank (Riau / Riau Islands); converted to sharia in 2022 - do not use the pre-conversion asset. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-jambi	Bank Jambi	bank	Indonesia		https://www.bankjambi.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-jambi.svg	wordmark	Curated corporate vector/lockup for compact UI	3.48:1 (horizontal, 80x23)	transparent	assets/banks/indo/bank-jambi.svg	Needs Review	Regional development bank (Jambi). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sumsel-babel	Bank Sumsel Babel	bank	Indonesia		https://www.banksumselbabel.com	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sumsel-babel.svg	wordmark	Curated corporate vector/lockup for compact UI	3.20:1 (horizontal, 80x25)	transparent	assets/banks/indo/bank-sumsel-babel.svg	Needs Review	Regional development bank (South Sumatra / Bangka Belitung). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-bengkulu	Bank Bengkulu	bank	Indonesia		https://www.bankbengkulu.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bengkulu.svg	wordmark	Curated corporate vector/lockup for compact UI	1.48:1 (horizontal, 80x54)	transparent	assets/banks/indo/bank-bengkulu.svg	Needs Review	Regional development bank (Bengkulu). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-lampung	Bank Lampung	bank	Indonesia		https://www.banklampung.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-lampung.svg	wordmark	Curated corporate vector/lockup for compact UI	4.44:1 (horizontal, 80x18)	transparent	assets/banks/indo/bank-lampung.svg	Needs Review	Regional development bank (Lampung). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-aceh-syariah	Bank Aceh Syariah	bank	Indonesia		https://www.bankaceh.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-aceh.svg	wordmark	Curated corporate vector/lockup for compact UI	3.33:1 (horizontal, 80x24)	transparent	assets/banks/indo/bank-aceh-syariah.svg	Needs Review	Regional development bank (Aceh); converted to sharia in 2016 - do not use the pre-conversion asset. Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-kalbar	Bank Kalbar	bank	Indonesia		https://www.bankkalbar.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-kalbar.svg	icon	Curated corporate vector/lockup for compact UI	1:1.27 (vertical, 63x80)	transparent	assets/banks/indo/bank-kalbar.svg	Needs Review	Regional development bank (West Kalimantan). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-kalsel	Bank Kalsel	bank	Indonesia		https://www.bankkalsel.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-kalsel.svg	wordmark	Curated corporate vector/lockup for compact UI	3.20:1 (horizontal, 80x25)	transparent	assets/banks/indo/bank-kalsel.svg	Needs Review	Regional development bank (South Kalimantan). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-kalteng	Bank Kalteng	bank	Indonesia		https://www.bankkalteng.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-kalteng.svg	wordmark	Curated corporate vector/lockup for compact UI	4.71:1 (horizontal, 80x17)	transparent	assets/banks/indo/bank-kalteng.svg	Needs Review	Regional development bank (Central Kalimantan). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-kaltimtara	Bank Kaltimtara	bank	Indonesia		https://www.bankaltimtara.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-kalimantan-timur.svg	wordmark	Curated corporate vector/lockup for compact UI	3.64:1 (horizontal, 80x22)	transparent	assets/banks/indo/bank-kaltimtara.svg	Needs Review	Regional development bank (East / North Kalimantan). Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sulselbar	Bank Sulselbar	bank	Indonesia		https://www.banksulselbar.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sulselbar.svg	wordmark	Curated corporate vector/lockup for compact UI	1.57:1 (horizontal, 80x51)	transparent	assets/banks/indo/bank-sulselbar.svg	Needs Review	Regional development bank (South / West Sulawesi). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sulutgo	Bank SulutGo	bank	Indonesia		https://www.banksulutgo.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sulutgo.svg	wordmark	Curated corporate vector/lockup for compact UI	6.15:1 (horizontal, 80x13)	transparent	assets/banks/indo/bank-sulutgo.svg	Needs Review	Regional development bank (North Sulawesi / Gorontalo). Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sulteng	Bank Sulteng	bank	Indonesia		https://www.banksulteng.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sulteng.svg	wordmark	Curated corporate vector/lockup for compact UI	4.21:1 (horizontal, 80x19)	transparent	assets/banks/indo/bank-sulteng.svg	Needs Review	Regional development bank (Central Sulawesi). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-sultra	Bank Sultra	bank	Indonesia		https://www.banksultra.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-sultra.svg	wordmark	Curated corporate vector/lockup for compact UI	3.20:1 (horizontal, 80x25)	transparent	assets/banks/indo/bank-sultra.svg	Needs Review	Regional development bank (Southeast Sulawesi). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-bpd-bali	Bank BPD Bali	bank	Indonesia		https://www.bpdbali.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-bali.svg	icon	Curated corporate vector/lockup for compact UI	1.00:1 (square, 80x80)	transparent	assets/banks/indo/bank-bpd-bali.svg	Needs Review	Regional development bank (Bali). Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-ntb-syariah	Bank NTB Syariah	bank	Indonesia		https://www.bankntbsyariah.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-ntb-syariah.svg	wordmark	Curated corporate vector/lockup for compact UI	2.86:1 (horizontal, 80x28)	transparent	assets/banks/indo/bank-ntb-syariah.svg	Needs Review	Regional development bank (West Nusa Tenggara); converted to sharia in 2018. Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-ntt	Bank NTT	bank	Indonesia		https://www.bpdntt.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-ntt.svg	wordmark	Curated corporate vector/lockup for compact UI	1.36:1 (horizontal, 80x59)	transparent	assets/banks/indo/bank-ntt.svg	Needs Review	Regional development bank (East Nusa Tenggara). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-maluku-malut	Bank Maluku Malut	bank	Indonesia		https://www.bankmalukumalut.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-maluku-malut.svg	wordmark	Curated corporate vector/lockup for compact UI	3.81:1 (horizontal, 80x21)	transparent	assets/banks/indo/bank-maluku-malut.svg	Needs Review	Regional development bank (Maluku / North Maluku). Auto-sourced via app-store. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
banks/indo/bank-papua	Bank Papua	bank	Indonesia		https://www.bankpapua.co.id	https://cdn.jsdelivr.net/npm/idn-finlogos@2.5.0/dist/icons/bank-bpd-papua.svg	wordmark	Curated corporate vector/lockup for compact UI	4.00:1 (horizontal, 80x20)	transparent	assets/banks/indo/bank-papua.svg	Needs Review	Regional development bank (Papua). Auto-sourced via brand-site. Asset audit 2026-08: replaced automated candidate with idn-finlogos artwork (CC BY-NC 4.0 (collection; underlying trademarks remain with their owners)).
ewallets/indo/gopay	GoPay	ewallet	Indonesia		https://www.gopay.co.id	https://gopay-website.al-gp-id-p.cdn.gtflabs.io/assets/img/homepage/apple-touch-icon.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 180x180)	transparent	assets/ewallets/indo/gopay.png	Needs Review	Top-5 wallet (GoTo group). Verify: BI e-money licence list. Auto-sourced via brand-site.
ewallets/indo/ovo	OVO	ewallet	Indonesia		https://www.ovo.id	https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/83/d6/2e/83d62e61-b4d9-e268-8648-5541e0f9c487/AppIcon-0-0-1x_U007emarketing-0-8-0-sRGB-85-220.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/indo/ovo.png	Needs Review	Top-5 wallet (Grab-controlled). Auto-sourced via app-store.
ewallets/indo/dana	DANA	ewallet	Indonesia		https://www.dana.id	https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/98/77/e5/9877e539-8667-f74e-794e-275559d6bb4c/AppIcon-0-0-1x_U007ephone-0-1-0-0-85-220.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/indo/dana.png	Needs Review	Top-5 wallet (Ant Group backed). Auto-sourced via app-store.
ewallets/indo/shopeepay	ShopeePay	ewallet	Indonesia		https://shopee.co.id	https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/0b/c4/2f/0bc42f58-a172-dc71-1133-50f43319be42/AppIcon-1x_U007ephone-0-1-0-0-85-220-0.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/indo/shopeepay.png	Needs Review	Top-5 wallet. Distinguish from Shopee marketplace logo (separate ecommerce row). Auto-sourced via app-store.
ewallets/indo/linkaja	LinkAja	ewallet	Indonesia		https://www.linkaja.id	https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/17/02/54/17025479-db8a-d0c8-b038-72b4906a8583/AppIconRamadhan-1x_U007emarketing-0-11-0-85-220-0.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/indo/linkaja.png	Needs Review	Top-5 wallet (Telkomsel/state-linked). Auto-sourced via app-store.
ewallets/indo/astrapay	AstraPay	ewallet	Indonesia		https://astrapay.com	https://astrapay.com/static-assets/images/navigation/astrapay-blue-right.svg	app-icon	App icon is the most recognised mark	1:1.01 (square, 197x198)	vector (verify no baked-in background)	assets/ewallets/indo/astrapay.svg	Needs Review	Astra group. Auto-sourced via brand-site.
ewallets/indo/i-saku	i.saku	ewallet	Indonesia		https://www.isaku.id	https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/40/72/42/407242fe-1e3e-6678-fd80-abd00703ae30/AppIcon-0-0-1x_U007emarketing-0-6-0-85-220.png/1024x1024bb.png	app-icon	App icon is the most recognised mark	1.00:1 (square, 1024x1024)	has own baked-in background	assets/ewallets/indo/i-saku.png	Needs Review	Indomaret-affiliated wallet. Confirm current operating status. Auto-sourced via app-store.
